,ENGINE_COOLANT_TEMP,AMBIENT_AIR_TEMP,ENGINE_LOAD,MAF,THROTTLE_POS,SPEED,ENGINE_RPM,FUEL_LEVEL,LOG_ENGINE_RPM,LOG_MAF
559,88.0,12.0,100.0,95.28,53.3,148.0,4834,43.5,8.483429561470297,4.556819935542427
560,87.0,12.0,100.0,101.18,83.5,153.0,4965,44.3,8.510168576680682,4.616901118747166
561,87.0,12.0,100.0,106.47,83.5,156.0,5113,44.7,8.53954159527558,4.667863264718831
562,87.0,13.0,100.0,106.95,83.5,159.0,5227,45.5,8.561592778904236,4.672361444878578
563,87.0,13.0,99.2,73.24,42.7,156.0,5288,45.1,8.57319538172063,4.293741733460051
564,87.0,13.0,17.6,12.77,30.2,119.0,5041,43.5,8.525359754281004,2.5470987483529806
565,87.0,13.0,16.9,8.8,27.1,73.0,3463,38.0,8.14989054469119,2.174751835120518
566,87.0,13.0,16.9,6.47,24.7,27.0,2616,32.9,7.869401712959352,1.8671762630723026
567,86.0,13.0,100.0,61.34,83.5,55.0,2851,31.8,7.955425089263426,4.116432174988681
568,86.0,13.0,100.0,107.93,83.5,74.0,5126,37.3,8.5420809071191,4.6814828781025195
569,86.0,13.0,100.0,79.28,83.5,90.0,3843,40.8,8.254008590825057,4.372985902635254
570,87.0,13.0,100.0,97.47,83.5,103.0,4610,43.9,8.435983136207614,4.579544648608685
571,87.0,13.0,100.0,26.24,32.9,101.0,5176,46.3,8.551787836373936,3.2672850021856434
572,88.0,13.0,100.0,104.11,83.5,116.0,5196,45.5,8.555644377982945,4.645448042091886
573,88.0,13.0,69.0,36.95,36.9,90.0,4822,42.4,8.480944058948499,3.60956567445781
574,88.0,13.0,18.0,10.02,28.6,82.0,3804,39.6,8.243808423928161,2.3045831954571128
575,88.0,13.0,39.6,23.84,35.3,77.0,3991,40.4,8.291797105299297,3.1713648841434567
576,88.0,13.0,16.9,9.15,27.8,66.0,3606,39.6,8.190354404040578,2.213753988577041
577,88.0,13.0,16.5,7.78,26.3,30.0,3104,38.8,8.040446881625273,2.0515564667249966
578,88.0,13.0,35.3,5.5,23.1,25.0,786,34.1,6.6669567937014715,1.7047482740565905
579,88.0,13.0,100.0,51.42,45.1,45.0,2654,36.9,7.883823215268943,3.940027221285429
580,88.0,13.0,100.0,47.2,83.5,67.0,2438,40.0,7.798933310451389,3.85439391377795
581,88.0,13.0,100.0,72.59,83.5,90.0,3564,43.5,8.178638788871284,4.284827185072752
582,88.0,13.0,100.0,99.88,83.5,102.0,4704,45.9,8.456168489791049,4.603969475423587
583,88.0,13.0,19.2,13.78,30.6,85.0,4829,45.9,8.482394686080625,2.6232183381544503
584,88.0,13.0,19.6,11.48,29.8,72.0,4021,42.7,8.299285907145968,2.4406064779994305
585,88.0,14.0,20.4,4.33,21.2,29.0,1634,38.0,7.398786276031943,1.4655677729612542
586,88.0,14.0,39.2,3.52,17.3,22.0,887,36.1,6.787844983436975,1.2584612737008745
587,88.0,14.0,100.0,53.07,83.5,52.0,2522,36.1,7.832807516921376,3.971611815682841
588,88.0,14.0,100.0,56.97,83.5,67.0,2789,40.0,7.93343838798604,4.0425248310454025
589,88.0,14.0,17.6,8.9,27.1,58.0,3229,41.6,8.079927771067968,2.1860513890976385
590,88.0,14.0,18.4,7.47,25.9,49.0,2717,40.4,7.9072836097944,2.0108951330135256
591,88.0,14.0,48.2,4.97,22.0,26.0,739,36.5,6.605297922301382,1.6034200413157607
592,88.0,14.0,67.5,20.42,32.9,37.0,2118,36.1,7.658227526633495,3.016514861708115
593,88.0,14.0,100.0,71.27,83.5,63.0,3451,35.3,8.146419323387775,4.266475495544928
594,88.0,14.0,35.3,14.0,30.6,75.0,5205,39.6,8.557374981241193,2.6390574010438272
595,88.0,14.0,100.0,78.96,83.5,88.0,3848,42.7,8.255308812045472,4.368941407789866
596,89.0,14.0,47.1,16.89,29.4,82.0,2764,45.1,7.924434185249355,2.826721790026338
597,89.0,14.0,16.9,6.89,25.5,73.0,2687,43.5,7.896180608987653,1.9300712301634377
598,88.0,14.0,17.6,6.56,25.1,27.0,2471,39.2,7.812378206393304,1.8809907553950105
599,88.0,14.0,40.0,4.56,20.0,8.0,890,36.5,6.791221463849781,1.5173228428245162
600,88.0,14.0,37.6,4.19,20.0,0.0,804,36.1,6.689599270422748,1.4327009725975024
601,89.0,14.0,36.9,4.12,20.0,0.0,805,37.3,6.690842278660799,1.4158534060798522
602,89.0,14.0,38.8,4.13,20.0,0.0,794,38.4,6.677083462506581,1.4182776491036626
603,89.0,14.0,40.4,4.27,20.4,0.0,791,39.6,6.673297969031877,1.4516140614325432
604,90.0,14.0,42.7,4.6,21.2,0.0,807,40.4,6.693323669509106,1.52605652088633
605,90.0,14.0,58.4,9.41,28.2,20.0,1060,41.2,6.966024188049509,2.2417730598672083
606,91.0,14.0,100.0,102.88,83.5,48.0,4728,43.9,8.46125755929744,4.633563270209371
607,91.0,14.0,100.0,97.07,83.5,65.0,4562,46.7,8.425516403063536,4.575432378025979
608,92.0,14.0,100.0,70.11,83.5,75.0,3418,48.6,8.136810863968105,4.250065451482176
609,92.0,14.0,17.3,9.14,27.5,53.0,3477,48.2,8.153925132295466,2.212660494875243
610,93.0,14.0,18.4,5.9,23.5,25.0,2255,44.7,7.720905252380238,1.7749525204031849
611,93.0,14.0,41.6,4.5,20.4,0.0,803,40.8,6.688354715192092,1.5040776189984717
612,94.0,14.0,43.1,4.41,20.8,0.0,791,38.8,6.673297969031877,1.4838749162160987
613,94.0,14.0,36.5,3.83,20.0,0.0,812,38.4,6.699500341393205,1.3428650642891264
614,94.0,14.0,36.9,3.9,20.0,0.0,812,38.4,6.699500341393205,1.3609768095458243
615,95.0,14.0,46.7,7.92,27.1,13.0,832,38.8,6.723832442023132,2.0693913320889528
616,95.0,14.0,100.0,40.15,36.9,39.0,2601,43.1,7.863651265833119,3.6926224652993707
617,96.0,14.0,36.9,21.73,33.7,50.0,3314,43.5,8.105911198288258,3.0786938402876656
618,96.0,14.0,94.5,67.1,43.9,72.0,4593,45.1,8.432288684543517,4.2061840588807655
619,97.0,14.0,100.0,78.18,67.5,91.0,3816,46.7,8.246958032830232,4.359013873155804
620,97.0,14.0,100.0,76.47,44.7,100.0,4622,47.5,8.438582791050683,4.336898520133158
621,97.0,14.0,93.7,45.38,38.8,105.0,3367,47.1,8.121777419458075,3.815071501387835
622,97.0,14.0,100.0,53.28,41.2,103.0,3529,47.5,8.168769823958636,3.9755610450009025
623,97.0,14.0,16.9,9.25,30.6,103.0,3308,45.9,8.104099056445879,2.224623659632436
624,97.0,14.0,16.5,12.48,32.2,101.0,3347,45.1,8.115819701510102,2.5241274430694833
625,96.0,14.0,100.0,69.77,83.5,110.0,3441,44.7,8.143517406088094,4.245204132283953
626,96.0,14.0,100.0,76.29,83.5,113.0,3738,45.9,8.22630598828303,4.334541881210016
627,95.0,14.0,17.3,8.69,27.5,84.0,3528,44.3,8.16848641741013,2.1621730543520927
628,94.0,14.0,18.0,5.55,22.7,65.0,2192,40.8,7.692569648524111,1.7137981079385072
629,94.0,15.0,17.3,7.28,25.9,41.0,2877,37.3,7.964503363899132,1.9851309995712225
630,93.0,15.0,42.0,5.01,20.4,4.0,809,34.9,6.695798918294586,1.611436114697552
631,93.0,15.0,40.0,4.42,20.4,0.0,767,32.9,6.642486802671037,1.4861399223339251
632,93.0,15.0,36.9,3.86,19.6,0.0,815,33.7,6.7031881144678565,1.3506674425440635
633,93.0,15.0,38.8,3.87,20.0,8.0,797,34.9,6.68085468004492,1.35325476543959
634,93.0,15.0,100.0,56.19,83.5,37.0,2454,37.6,7.805474625678355,4.028738822920867
635,93.0,15.0,100.0,76.81,83.5,66.0,3732,40.8,8.224699562235187,4.341334853029728
636,94.0,15.0,100.0,19.29,31.0,83.0,5994,44.7,8.698514248043441,2.959586878757968
637,94.0,15.0,100.0,90.36,83.5,98.0,4272,46.3,8.359837380874113,4.503801702666646
638,95.0,15.0,100.0,66.3,83.5,103.0,3350,47.5,8.11671562511762,4.194189912274773
639,95.0,15.0,49.4,25.28,34.5,98.0,3419,47.1,8.137103389931784,3.230013608835618
640,95.0,15.0,16.9,8.46,27.1,60.0,3387,41.6,8.127699853113018,2.1353492918214347
641,94.0,15.0,16.9,7.11,25.9,51.0,2831,40.0,7.948385285465132,1.9615023844621158
642,94.0,15.0,18.0,5.45,23.1,28.0,2078,38.0,7.639161172140405,1.6956157921613744
643,93.0,15.0,45.5,14.94,31.0,34.0,2291,36.5,7.736743682889986,2.704042246639073
644,93.0,15.0,64.7,26.48,34.9,38.0,3009,38.8,8.009363076962382,3.276389768833157
645,93.0,15.0,19.2,28.3,46.3,52.0,2536,41.6,7.838343315951438,3.3428618399848804
646,93.0,15.0,18.0,6.94,25.5,44.0,2507,42.4,7.826842098557177,1.937301918610922
647,93.0,15.0,18.8,5.33,23.1,23.0,1978,41.2,7.589841512688219,1.6733514257949964
648,94.0,15.0,35.7,3.65,19.2,7.0,890,39.2,6.791221463849781,1.2947274415669654
649,94.0,15.0,35.3,4.16,20.4,1.0,801,38.0,6.685860948316798,1.4255153146577584
650,95.0,15.0,34.5,4.02,20.0,0.0,804,38.4,6.689599270422748,1.3912821513871176
651,95.0,15.0,36.5,4.11,20.0,0.0,801,39.2,6.685860948316798,1.4134232718171162
652,96.0,15.0,37.6,4.13,20.4,0.0,789,40.4,6.670766322113302,1.4182776491036626
653,97.0,15.0,35.7,3.96,20.0,0.0,799,40.8,6.683360947017839,1.3762442777916097
654,97.0,15.0,41.2,4.56,20.8,10.0,780,41.2,6.6592939209656885,1.5173228428245162
655,98.0,15.0,100.0,37.66,32.2,23.0,2842,42.7,7.952263309008911,3.628598549782378
656,98.0,15.0,43.5,20.06,32.9,34.0,2013,43.9,7.607381426136563,2.998727832384237
657,99.0,15.0,100.0,71.46,83.5,61.0,3441,45.9,8.143517406088094,4.269137866589106
658,100.0,15.0,17.6,9.43,27.8,56.0,3466,48.6,8.150756470564069,2.243896202689899
659,100.0,15.0,18.0,6.71,25.5,50.0,2468,44.7,7.811163385430465,1.903599100014876
660,100.0,15.0,40.4,14.29,29.8,47.0,2497,43.1,7.822845290680254,2.65956006192078
661,99.0,15.0,46.7,17.49,32.2,49.0,2263,42.0,7.724446646075428,2.861629346206038
662,99.0,15.0,18.4,6.72,25.1,49.0,2354,42.4,7.7638712882450305,1.905088303344571
663,98.0,15.0,26.3,6.92,25.1,48.0,2448,42.4,7.803026644040713,1.9344159141382382
664,97.0,15.0,19.2,6.81,25.1,45.0,2347,41.2,7.7608931962771,1.9183922670042883
665,96.0,15.0,23.5,6.4,25.1,27.0,2231,41.2,7.710205194880762,1.856298146615614
666,96.0,15.0,23.1,12.02,33.3,41.0,1942,38.4,7.571473649366204,2.4865720123017336
667,95.0,15.0,100.0,84.08,83.5,67.0,3976,41.2,8.288031568027973,4.4317687384621305
668,93.0,16.0,100.0,107.37,83.1,73.0,5315,43.5,8.578288290964196,4.676280822759632
669,93.0,16.0,44.3,15.7,31.0,82.0,4297,46.7,8.365672384007716,2.7536607760485277
670,91.0,16.0,81.6,25.98,43.1,40.0,1436,34.1,7.269616750304548,3.2573270497336
671,91.0,16.0,18.4,13.97,30.6,59.0,5218,38.0,8.559869465888319,2.636912244850829
672,91.0,16.0,100.0,63.31,83.5,74.0,2860,40.8,7.958576904163548,4.148043310351328
673,91.0,16.0,100.0,68.52,45.1,87.0,3832,43.1,8.251142139351712,4.227125688050198
674,91.0,16.0,100.0,55.74,47.5,90.0,2894,43.9,7.9703949075369716,4.020698039994239
675,91.0,16.0,17.3,7.93,28.6,86.0,2910,43.9,7.975908360509181,2.0706531617501533
676,91.0,16.0,16.9,7.22,25.9,72.0,2802,43.1,7.93808872725384,1.9768550914088803
677,91.0,16.0,17.6,4.38,20.8,64.0,1728,40.4,7.454719949942705,1.477048952698831
678,91.0,16.0,100.0,69.99,83.5,82.0,3406,40.0,8.133293861516233,4.248352388989203
679,91.0,16.0,100.0,88.53,83.5,76.0,4160,42.4,8.333270353495694,4.483341488918564
680,90.0,16.0,18.0,9.07,29.8,69.0,3373,41.2,8.123557835358122,2.204972374380622
681,90.0,16.0,18.0,8.71,27.1,59.0,3263,40.8,8.090402296899788,2.1644719056749673
682,90.0,16.0,100.0,60.74,46.3,75.0,3283,39.6,8.096512917806193,4.106602476081218
683,90.0,16.0,18.0,10.43,29.0,71.0,3798,39.2,8.242229891635528,2.3446863648899536
684,89.0,16.0,18.8,7.47,25.9,61.0,2855,34.9,7.956827122440373,2.0108951330135256
685,89.0,16.0,100.0,66.32,83.5,78.0,3161,35.3,8.058643712531973,4.194491525905447
686,89.0,16.0,100.0,84.35,83.5,90.0,4043,39.2,8.304742269888111,4.434974820847342
687,89.0,16.0,31.8,64.29,45.9,58.0,4355,40.8,8.379079889516225,4.163404113708114
688,89.0,16.0,20.0,4.89,22.0,36.0,1830,35.7,7.512071246381915,1.5871925079857372
689,89.0,16.0,100.0,65.51,49.4,60.0,3336,34.9,8.112527763778397,4.18220281800863
690,89.0,16.0,100.0,65.85,83.5,79.0,3174,38.4,8.062747901401414,4.187379443375319
691,89.0,17.0,100.0,85.52,83.5,94.0,4066,41.2,8.310414994434234,4.44875027840996
692,89.0,17.0,100.0,100.64,83.5,106.0,4793,43.9,8.474911799368268,4.611549802888537
693,89.0,17.0,100.0,107.45,83.1,107.0,5274,45.9,8.570544367102842,4.677025632395174
694,90.0,17.0,100.0,108.31,83.5,112.0,5357,45.5,8.586159396067632,4.684997495080403
695,90.0,17.0,17.3,13.67,30.6,101.0,5365,44.3,8.587651655251193,2.615203723888745
696,90.0,17.0,16.9,11.05,29.4,43.0,4457,41.6,8.402231173170922,2.4024305184614954
697,89.0,17.0,17.6,6.46,25.5,43.0,2438,34.9,7.798933310451389,1.86562947259326
698,89.0,17.0,100.0,91.93,83.5,67.0,4248,37.3,8.35420356315718,4.521027428753505
699,90.0,17.0,17.6,13.92,30.6,54.0,5264,40.8,8.568646473195123,2.6333267267453513
700,90.0,17.0,18.8,9.81,27.8,38.0,3789,38.8,8.239857411282523,2.2834023755140658
701,90.0,17.0,100.0,81.62,83.5,68.0,3923,37.6,8.274611946464459,4.402074342229558
702,91.0,17.0,17.6,15.66,31.4,59.0,5786,41.6,8.663196485708912,2.7511097544196152
703,92.0,17.0,18.0,10.9,29.4,18.0,4157,38.4,8.332548939493195,2.388762880978213
704,92.0,17.0,51.4,6.39,23.5,17.0,730,32.9,6.5930445355123,1.854734424883954
705,92.0,17.0,94.5,23.21,34.9,21.0,1790,32.5,7.48997089939346,3.144583263371222
706,93.0,17.0,38.0,4.22,19.6,17.0,830,34.5,6.721425701995463,1.4398353650147169
707,95.0,17.0,39.6,4.35,20.4,0.0,784,33.3,6.664409021625918,1.4701760749856236
708,96.0,17.0,51.0,10.69,31.8,6.0,762,32.2,6.635946556998983,2.369308818582319
709,96.0,17.0,34.9,3.55,19.2,0.0,795,32.2,6.678342115912193,1.2669478851774256
710,96.0,17.0,39.6,4.53,20.8,0.0,797,33.7,6.68085468004492,1.5107221602454703
711,97.0,17.0,0.0,0.0,23.9,0.0,0,34.5,-13.815510557964274,-13.815510557964274
